time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,tf,tf,tr,tr,Range,Range,Border,Border,Border,avg,Volume,Volume MA,TSF,,,,FAST,Plot,SLOW,Buy,Sell,Tail,Tail+,Tail-,%K,Support Line,OTT,Buy,Sell,Plot,0,1,2,3,3,,,,,,,Buy,Sell,StopBuy,StopSell,HOTT,LOTT,Buy,Sell
1613665800,242.62,242.89,241.75,241.88,237.94553977067292,NaN,NaN,NaN,NaN,NaN,242.285,246.28029030833983,241.523485484583,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,16880,20073.05,-1.6028215486624877,1.8813017568349433,-1.8813017568349433,-1.345949914348643,0.6432720391602516,0.6432720391602516,7.696848532911822,NaN,NaN,0.13234309238452696,0.6099827117020286,-0.5598092225228603,1070.598398528517,NaN,1067.761456061427,NaN,NaN,1.0998747863119696,-2.204575685520765,-1.3346410553417687,-0.8145655278465428,1.1472090694263872,1.475154880609659,0,1,-1,2,-2,-0.5636769020740444,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002438596787682995,NaN,NaN
1613669400,241.84,243.13,241.69,243.13,238.02075876459273,NaN,NaN,NaN,NaN,NaN,242.44750000000002,NaN,NaN,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,12428,20197.6,-0.7195836834301438,2.0886212861325286,-2.0886212861325286,-0.9492381650778148,0.40443054203610274,0.40443054203610274,7.623344200996591,NaN,NaN,-0.14118898510415204,0.6099458859882505,-0.5593905074072507,1070.6494510177984,NaN,1067.8323841439712,NaN,NaN,1.0991652496521873,-0.34693148853777883,-0.7228201133001554,-0.21488995936843708,1.4085394664280306,1.418236577641187,0,1,-1,2,-2,1.3417050186105617,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002437977043008248,NaN,NaN
1613673000,243.11,243.93,243.11,243.69,238.13789599830895,NaN,NaN,NaN,NaN,NaN,243.46000000000004,NaN,NaN,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,18056,19828,-0.2464489427433507,2.2269291610975444,-2.2269291610975444,-0.8261435780563264,1.3191505514165272,1.3191505514165272,7.623344200996591,NaN,NaN,0.22651765983370556,0.6121561218840375,-0.5474154322184841,1070.711151353938,NaN,1067.883141416133,NaN,NaN,1.2135239163336635,0.49459938679975785,-0.4125336847509825,-0.0009875927501150935,1.512253110764527,1.427511135179904,0,1,-1,2,-2,1.3415993212068809,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024378829300644436,NaN,NaN
1613676600,243.61,243.85,243.33,243.44,238.26146380350156,NaN,NaN,NaN,NaN,NaN,243.5575,NaN,NaN,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,8649,17703.25,-0.13037337840163649,2.373666493865662,-2.373666493865662,-1.2533971524763765,1.3973762199610817,1.3973762199610817,7.623344200996591,NaN,NaN,0.12344539723316596,0.6130668463569281,-0.5470640653493953,1070.753109845149,NaN,1067.9340099867884,NaN,NaN,1.0671120876818978,0.4874002709264033,-0.5183276542942652,-0.2041329992485297,1.4344556883822779,1.4315659128651768,0,1,-1,2,-2,-1.0123703238599415,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024376660626844026,NaN,NaN
1613680200,243.43,243.67,243.18,243.48,238.38250438451107,NaN,NaN,NaN,NaN,NaN,243.44,NaN,NaN,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,19754,16991.4,0.07514061974385727,2.424390372588038,-2.424390372588038,-1.00829403154985,1.532589676833247,1.532589676833247,7.623344200996591,NaN,NaN,-0.057339797807006467,0.6129194676470826,-0.5475449450559249,1070.7982109289221,NaN,1067.9919963863704,NaN,NaN,0.9674711644809606,0.442997010010653,-0.45439902738897475,-0.2473927934633989,1.4233074131642562,1.4305149823612648,0,1,-1,2,-2,0.6937134649289121,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024374757127923422,NaN,NaN
1613745000,244.67,244.94,243.79,243.93,238.45930354184816,NaN,NaN,NaN,NaN,NaN,244.33249999999998,NaN,NaN,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,45464,18161.8,0.43757674430403404,2.332313449895628,-2.332313449895628,-0.509829513010851,2.5651663695881055,2.5651663695881055,7.623344200996591,NaN,NaN,0.12365436353336302,0.6004861976845882,-0.543693461197268,1070.8330382344377,NaN,1068.0392272332322,NaN,NaN,2.0622148034581924,0.7593290525595878,-0.0678465633346561,-0.09510734798063289,1.504802956136823,1.4488242431791765,0,1,-1,2,-2,0.6936845638131198,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002437548564645826,NaN,NaN
1613748600,243.8,243.8,243.29,243.51,238.56912477165372,NaN,NaN,NaN,NaN,NaN,243.6,NaN,NaN,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,12686,18152.15,0.28875317528765904,2.2655453751011225,-2.2655453751011225,-0.7863428943937434,2.239625449664665,2.239625449664665,7.623344200996591,NaN,NaN,-0.2102404506638094,0.598825952849951,-0.549513542516307,1070.8773586374134,NaN,1068.0849626937195,NaN,NaN,1.5227775042684906,-0.05855779991174354,-0.3235109967193809,-0.33599206177866736,1.3916512944962858,1.4391083212129316,0,1,-1,2,-2,-1.0320316171174846,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024373888742143532,NaN,NaN
1613752200,243.47,243.47,242.27,242.51,238.62535493622153,NaN,NaN,NaN,NaN,NaN,242.93,NaN,NaN,NaN,NaN,241.523485484583,246.28029030833983,245.09108910240062,242.71268669052222,243.9018878964614,230.7788536428955,8590,18254.95,-0.06829369824713087,2.2232870136825933,-2.2232870136825933,-1.1696144755073745,-0.1257421984698439,-0.1257421984698439,7.295192272619637,NaN,NaN,-0.22884922852451506,0.5980706268619205,-0.5554467957103819,1070.8817833353496,NaN,1068.1233677151558,NaN,NaN,1.2440027288282813,-1.6877799513513467,-1.1586480342386656,-0.7923979768717682,1.148926474405037,1.3641338790193966,0,1,-1,2,-2,-1.0319716735569582,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002437256052276151,NaN,NaN
1613755800,242.48,242.6,242.17,242.54,238.72251866568433,NaN,NaN,NaN,NaN,NaN,242.4475,245.8912012637613,241.523485484583,NaN,NaN,241.523485484583,245.8912012637613,244.79927231896673,242.61541442937758,243.70734337417215,230.7788536428955,15878,18488.85,0.05424731119472052,2.1539094058449098,-2.1539094058449098,-1.3543742628218225,-1.629146017890804,-1.629146017890804,5.779957038167318,NaN,NaN,-0.24007076281150092,0.5976796549446439,-0.5613936302998324,1070.882833444658,NaN,1068.16564208761,NaN,NaN,1.243962225514641,-1.133991592933432,-1.0082569115743456,-0.7495145070112305,1.1467477886064772,1.291043745867783,0,1,-1,2,-2,1.0698210456232247,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024372262413587978,NaN,NaN
1613759400,242.3,242.75,242.14,242.2,238.79963534451602,NaN,NaN,NaN,NaN,NaN,242.34750000000003,245.6781725117954,241.523485484583,NaN,NaN,241.523485484583,245.6781725117954,244.6395007549923,242.5621572413861,243.6008289981892,230.7788536428955,13180,18273.35,-0.007254925091277443,1.9930359119473762,-1.9930359119473762,-1.102490812576573,-3.3386411842243717,-3.3386411842243717,4.059404776569622,NaN,NaN,0.37636635706304095,0.6011637675857214,-0.543447784918201,1070.8884189091432,NaN,1068.1826759323494,NaN,NaN,1.2405082305166215,-1.3212546356809953,-1.2154083100002895,-0.8490445215326744,1.05778244618906,1.2144558876601987,0,1,-1,2,-2,-0.6097616474813384,NaN,NaN,NaN,NaN,0.0024389222054440034,0.00243696076993917,NaN,NaN
1613763000,242.07,242.72,242.06,242.27,238.8726815723873,NaN,NaN,NaN,NaN,NaN,242.27999999999997,245.4698621529675,241.523485484583,NaN,NaN,241.523485484583,245.4698621529675,244.48326798587138,242.51007965167912,243.49667381877526,230.7788536428955,16639,17980.75,0.07178138519213799,1.7589679024564133,-1.7589679024564133,-1.118321701155045,-4.284129273789276,-4.284129273789276,3.0870717507137186,NaN,NaN,0.4264617452502092,0.6105666982154283,-0.5460283209191621,1070.91031057679,NaN,1068.1890521945352,NaN,NaN,1.2000371419484153,-1.0013252090128877,-0.9456142639642308,-0.7762362056249678,1.0656502123243847,1.1581075042743492,0,1,-1,2,-2,0.7080257692070246,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002436042702368585,NaN,NaN
1613766600,242.28,242.68,241.38,241.73,238.90050219207896,NaN,NaN,NaN,NaN,NaN,242.0175,245.045596131115,241.19672019344424,NaN,NaN,241.19672019344424,245.045596131115,244.0833771466973,242.15893917786192,243.1211581622796,230.7788536428955,39491,18319.55,-0.10647455937648248,1.5628450582609834,-1.5628450582609834,-1.3387208685359808,-6.0621728795045655,-6.0621728795045655,1.2867005809990886,NaN,NaN,0.04831202439051748,0.6115766874414574,-0.5425369080906819,1070.9373715744111,NaN,1068.1948919026013,NaN,NaN,1.247321503340629,-2.4964707236096038,-1.347921963739313,-0.9403657000348052,0.9183584282786079,1.0840831394289514,0,1,-1,2,-2,-0.570901166034459,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002433279623223722,NaN,NaN
1614004200,240.89,242.76,240.85,242.72,238.91846473441666,NaN,NaN,NaN,NaN,NaN,241.805,245.045596131115,240.6383315943808,NaN,NaN,240.6383315943808,245.045596131115,243.94377999693143,241.74014772856435,242.8419638627479,230.7788536428955,19105,18267.3,0.40248218601875996,1.3206707675542384,-1.3206707675542384,-1.0073820302622494,-4.578873628617103,-4.578873628617103,1.2867005809990886,NaN,NaN,0,0.6073630773380281,-0.543731863577035,1070.9578540118341,NaN,1068.211396248511,NaN,NaN,0.6619751495117911,0.8938856552052873,-0.14144172286501638,-0.5116559603984745,1.164716556472507,1.0857354024784909,0,1,-1,2,-2,0.6455663463167033,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024330108373062445,NaN,NaN
1614007800,242.72,244.49,242.72,244.17,238.97566047278704,NaN,NaN,NaN,NaN,NaN,243.525,NaN,NaN,NaN,NaN,240.6383315943808,245.045596131115,243.94377999693143,241.74014772856435,242.8419638627479,230.7788536428955,11536,17912.65,0.9849109812250698,1.065760190773572,-1.065760190773572,0.5932517612161625,-0.5828993371832496,-0.5828993371832496,1.2867005809990886,NaN,NaN,0.30361017009928215,0.614421109745764,-0.5411568397912706,1070.985091497823,NaN,1068.2348930350574,NaN,NaN,0.6675308265435057,1.8084725158166564,1.407818261627685,0.1264020425022792,1.552484712669912,1.202835795788731,0,1,-1,2,-2,0.6455406301204653,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002433274797359651,NaN,NaN
1614011400,244.2,244.83,244.18,244.7,239.10064570243298,NaN,NaN,NaN,NaN,NaN,244.47750000000002,NaN,NaN,NaN,NaN,240.6383315943808,245.045596131115,243.94377999693143,241.74014772856435,242.8419638627479,230.7788536428955,15207,18159.85,1.0642964173817802,0.9784486748462371,-0.9784486748462371,0.8697802877282612,2.9950033581693134,2.9950033581693134,-4.4205937039156,NaN,NaN,0.10483250564396544,0.6102571137898664,-0.5410220923939201,1071.0201529114102,NaN,1068.256345947439,NaN,NaN,0.7536872283484242,1.6385124491792595,1.8341048683216317,0.42973984517159614,1.7025199726633335,1.3570319383349418,0,1,-1,2,-2,0.6455149170457632,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024337347362061506,NaN,NaN
1614015000,244.7,245.69,244.66,245.12,239.21115614620493,NaN,NaN,NaN,NaN,NaN,245.0425,NaN,NaN,245.90604191141034,241.36916177179296,241.36916177179296,245.90604191141034,244.771821876506,242.5033818066973,243.63760184160165,230.7788536428955,18102,18614.6,1.0288449583489048,1.200727509973499,-1.200727509973499,1.3395071936497471,6.072009750055294,6.072009750055294,-1.4271840258302362,NaN,NaN,0.5052126573117287,0.6252157307505303,-0.5390812371157246,1071.1018865430278,NaN,1068.281609619436,NaN,NaN,0.8534586763182901,1.6061446376727349,1.8672602179744964,0.7012235869922442,1.8250552409075098,1.5125867996146365,0,1,-1,2,-2,0.6454892069082889,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024349600292344546,NaN,NaN
1614018600,245.17,245.88,245.17,245.66,239.34352000076774,NaN,NaN,NaN,NaN,NaN,245.46999999999997,NaN,NaN,245.90604191141034,241.74213866153684,241.74213866153684,245.90604191141034,244.86506609894195,242.78311447400523,243.8240902864736,230.7788536428955,12222,18483.75,1.0457542945533738,1.3379541300250164,-1.3379541300250164,1.0405955661580313,8.970196673536698,8.970196673536698,1.3745469248741955,NaN,NaN,0.21040109033235124,0.6248631984877455,-0.539049651680843,1071.2996179941308,NaN,1068.313346391292,NaN,NaN,0.8734680023484516,1.7876202339727123,1.9337344160696543,1.0186203459857646,1.9866663671817215,1.6699954068263314,0,1,-1,2,-2,0.6454634994131102,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002438211494602067,NaN,NaN
1614022200,245.65,245.96,244.69,244.74,239.42832609424684,NaN,NaN,NaN,NaN,NaN,245.26,NaN,NaN,246.1736226287913,241.74213866153684,241.74213866153684,246.1736226287913,245.06575163697767,242.85000965335047,243.95788064516407,230.7788536428955,21489,18357.65,0.4267113399253952,1.3509230231192213,-1.3509230231192213,0.43087529237966216,8.53089924524238,8.53089924524238,1.3745469248741955,NaN,NaN,0.24802223138081847,0.6272090262930052,-0.5391389136378486,1071.3916832341342,NaN,1068.3782774991566,NaN,NaN,0.9406816067131962,0.3471911355129745,1.0397232657025708,0.5654130783435298,1.7153433596413805,1.7206845468330174,0,1,-1,2,-2,-1.6086335025680651,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002439023443956959,NaN,NaN
1614025800,244.7,245.07,244.63,245.06,239.56023755672345,NaN,NaN,NaN,NaN,NaN,244.865,NaN,NaN,NaN,NaN,241.74213866153684,246.1736226287913,245.06575163697767,242.85000965335047,243.95788064516407,230.7788536428955,29210,18760.2,0.38528951121786476,1.3960524039402107,-1.3960524039402107,0.6654617154124187,8.795891433225712,8.795891433225712,1.3745469248741955,NaN,NaN,-0.057634034132983965,0.6268047452300443,-0.5351335706238924,1071.52190882889,NaN,1068.5314109689991,NaN,NaN,0.9384116286087918,0.2187690157736577,1.192353947315076,0.8071647830714409,1.817820149861824,1.7576407325918906,0,1,-1,2,-2,0.6267394798394146,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002440360443787668,NaN,NaN
1614090600,245.56,246.49,243.43,243.7,239.56023755672345,NaN,NaN,NaN,NaN,NaN,244.79500000000002,NaN,NaN,246.74515131911198,241.74213866153684,241.74213866153684,246.74515131911198,245.4943981547182,242.99289182593063,244.2436449903244,230.7788536428955,48223,20139.45,-0.3777087363464303,1.3951474399994002,-1.3951474399994002,0.09035649745359198,5.943508795106723,5.943508795106723,1.3745469248741955,NaN,NaN,0.6196678980566735,0.6469297575048764,-0.53518276323116,1071.5560306402597,NaN,1068.6436780763388,NaN,NaN,1.5817665350249945,-1.0633444225514435,0.06999150754552609,0.015623508536705723,1.3932176137519052,1.6757739993216125,0,1,-1,2,-2,-0.7177402755390698,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024401967252703424,NaN,NaN
1614094200,243.57,245.18,243.49,245.17,239.604528312148,NaN,NaN,NaN,NaN,NaN,244.3525,NaN,NaN,NaN,NaN,241.74213866153684,246.74515131911198,245.4943981547182,242.99289182593063,244.2436449903244,230.7788536428955,22545,20422.7,0.2330938493601424,1.3793786066014218,-1.3793786066014218,0.5083425572910194,6.551845956705833,6.551845956705833,1.3745469248741955,NaN,NaN,-0.06526647783955379,0.6468815945788402,-0.5334818701332344,1071.671403485446,NaN,1068.7676993807513,NaN,NaN,1.47741127348643,0.2713570826249094,1.1829651880565208,1.057867785331329,1.8870174836244524,1.708118187079753,0,1,-1,2,-2,0.6264587237605828,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024413512780616774,NaN,NaN
1614097800,245.13,245.5,244.39,244.48,239.69572605365107,NaN,NaN,NaN,NaN,NaN,244.875,NaN,NaN,NaN,NaN,241.74213866153684,246.74515131911198,245.4943981547182,242.99289182593063,244.2436449903244,230.7788536428955,16624,20632.5,-0.14208972201443398,1.3631607645710986,-1.3631607645710986,0.3983409305572616,5.589149169689321,5.589149169689321,1.3745469248741955,NaN,NaN,0.2609573659466217,0.650538486399452,-0.533069101272511,1071.7216122397451,NaN,1068.8317305357675,NaN,NaN,1.4019282288207646,-0.3887641778857922,0.5327219409311831,0.6114283911569741,1.6411558330495475,1.6994636455117367,0,1,-1,2,-2,-0.5960039955904018,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002441532190173487,NaN,NaN
1614101400,244.47,245.48,244.47,245.39,239.80757331659356,NaN,NaN,NaN,NaN,NaN,244.9525,NaN,NaN,NaN,NaN,241.74213866153684,246.74515131911198,245.4943981547182,242.99289182593063,244.2436449903244,230.7788536428955,13617,20410.55,0.23628082799186836,1.4327617686627059,-1.4327617686627059,1.1875798936126225,6.363204157368443,6.363204157368443,1.3745469248741955,NaN,NaN,0.08393779938278559,0.6491840688098184,-0.533595063881856,1071.7694763480276,NaN,1068.9297962347152,NaN,NaN,1.347181840006402,1.120611379749256,1.2236161892323252,1.3114396001581372,1.942972351130793,1.7581771865244966,0,1,-1,2,-2,0.6264198168338742,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002442024340192465,NaN,NaN
1614105000,245.3,245.33,244.33,244.33,239.89280674693867,NaN,NaN,NaN,NaN,NaN,244.82250000000002,NaN,NaN,NaN,NaN,241.74213866153684,246.74515131911198,245.4943981547182,242.99289182593063,244.2436449903244,230.7788536428955,14028,20679.5,-0.30127091969679304,1.429280653738899,-1.429280653738899,0.7380225942112739,4.888392807888941,4.888392807888941,1.3745469248741955,NaN,NaN,0.02798306391318178,0.6497129658388172,-0.5319383522573631,1071.7794859747994,NaN,1068.9958732042337,NaN,NaN,1.311545872239514,-0.6360652906603421,0.1016081370433383,0.5520740258287711,1.5555700349899964,1.7222037838940616,0,1,-1,2,-2,-0.5689605173542963,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024420378475675086,NaN,NaN
1614108600,244.2,245.49,244.07,245.49,239.98070513599174,NaN,NaN,NaN,NaN,NaN,244.8125,NaN,NaN,NaN,NaN,241.74213866153684,246.74515131911198,245.4943981547182,242.99289182593063,244.2436449903244,230.7788536428955,38004,21592,0.13884766909326696,1.4233375875822156,-1.4233375875822156,1.3583815028901824,5.641346817468232,5.641346817468232,1.3745469248741955,NaN,NaN,-0.12079326217446389,0.6473064701463291,-0.5361161148099487,1071.7920775699504,NaN,1069.04972809388,NaN,NaN,1.4781971212820746,1.1296582250641565,1.1904343195625466,1.349219953134601,1.9482451525231335,1.7697207753937207,0,1,-1,2,-2,0.6264251968642961,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024421697214992246,NaN,NaN
1614112200,245.45,245.99,245.27,245.66,240.10611707101583,NaN,NaN,NaN,NaN,NaN,245.5925,NaN,NaN,NaN,NaN,241.74213866153684,246.74515131911198,245.4943981547182,242.99289182593063,244.2436449903244,230.7788536428955,65459,22591.75,0.09907227565776877,1.357113766582303,-1.357113766582303,1.3992652825359997,6.383522380509305,6.383522380509305,1.3745469248741955,NaN,NaN,0.13992821003036027,0.6494460654207582,-0.5325246043879249,1071.7920775699504,NaN,1069.0743360421518,NaN,NaN,1.6740267660407775,1.2934664360805987,1.3919904854523364,1.3447209451134234,1.9916705907354912,1.8370874771040782,0,1,-1,2,-2,0.6264006884112198,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024421697214992246,NaN,NaN
1614177000,245.97,248.15,245.42,248.02,240.17327033830733,NaN,NaN,NaN,NaN,NaN,246.89,NaN,NaN,248.43064055145504,242.5371889708995,242.5371889708995,248.43064055145504,246.95727765631617,244.01055186603838,245.4839147611773,230.7788536428955,27439,23329.4,0.9388067782551709,1.4563736458505459,-1.4563736458505459,2.6020766971414533,9.699732461908702,9.699732461908702,2.2432233143393603,NaN,NaN,-0.38471522021981985,0.6447229481955781,-0.5240996319101121,1071.9018959748648,NaN,1069.090911997421,NaN,NaN,0.8231732926931709,2.6311295210255015,3.976179657681987,2.623785201708668,2.839297081022436,2.104481553511257,0,1,-1,2,-2,0.6263761830587515,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024452499011882907,NaN,NaN
1614180600,248.01,249.05,247.77,248.67,240.33071788333717,NaN,NaN,NaN,NaN,NaN,248.375,NaN,NaN,249.32712047267574,243.5075905464853,243.5075905464853,249.32712047267574,247.87223799112815,244.9624730280329,246.41735550958052,230.7788536428955,22430,24021.4,0.8991070590782129,1.452337095288196,-1.452337095288196,2.4513843111404032,12.541670139463214,12.541670139463214,5.085242519207199,NaN,NaN,0.12797565226036695,0.6395204460568861,-0.523703257021041,1071.9837976251995,NaN,1069.0964373158442,NaN,NaN,0.9808198378576122,2.348930368341251,3.647817531750879,2.5834246121504734,3.072759959278685,2.413399674054909,0,1,-1,2,-2,0.6263516805188172,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024488211981017177,NaN,NaN
1614184200,248.73,249.49,248.46,248.87,240.50132117725292,NaN,NaN,NaN,NaN,NaN,248.88750000000002,NaN,NaN,249.75696040515064,244.15079189698739,244.15079189698739,249.75696040515064,248.35541827810982,245.5523340240282,246.953876151069,230.7788536428955,19819,24218.45,0.6725637978902622,1.2658210000564396,-1.2658210000564396,1.9248883974280373,14.630055653892626,14.630055653892626,7.166606629029893,NaN,NaN,0.32016196659677926,0.6462094321247045,-0.520138951351985,1072.1317276470495,NaN,1069.1713074127667,NaN,NaN,1.055395864316631,1.9196790363277019,3.165032365564795,2.358144039946043,3.1539212462255763,2.6757595972334887,0,1,-1,2,-2,0.6263271796918363,NaN,NaN,NaN,NaN,0.0024389222054440034,0.0024543993768521757,NaN,NaN
1614187800,248.69,248.85,248,248.21,240.66230621935628,NaN,NaN,NaN,NaN,NaN,248.4375,NaN,NaN,NaN,NaN,244.15079189698739,249.75696040515064,248.35541827810982,245.5523340240282,246.953876151069,230.7788536428955,13501,24234.5,0.15992602270353973,1.0310642484908534,-1.0310642484908534,1.4344094809971564,14.622203972079035,14.622203972079035,7.190609906002869,NaN,NaN,-0.045848863187228736,0.641955051803709,-0.5227052852792052,1072.1771514820487,NaN,1069.2507280266996,NaN,NaN,1.0387225020539956,0.8770321416986968,2.241062629142266,1.8281411650225021,2.9135564430209913,2.8007987894750093,0,1,-1,2,-2,-1.6078774303103696,NaN,NaN,NaN,NaN,0.0024389222054440034,0.002456909705699211,NaN,NaN
1614191400,248.19,248.46,247.57,247.66,240.806517169926,NaN,NaN,NaN,NaN,NaN,247.97,NaN,NaN,NaN,NaN,244.15079189698739,249.75696040515064,248.35541827810982,245.5523340240282,246.953876151069,230.7788536428955,17912,24298.15,-0.22475129113255302,1.0128292346813013,-1.0128292346813013,1.036227154046987,13.498443002316172,13.498443002316172,7.190609906002869,NaN,NaN,0.16541803558686785,0.6414360763734883,-0.5098243578856398,1072.2277887807932,NaN,1069.3755737964575,NaN,NaN,1.0826094591932016,-0.18564031223544378,1.5779951110109662,1.4390290886499668,2.7171328433692583,2.8111421010089517,0,1,-1,2,-2,-1.6077155098333702,NaN,NaN,NaN,NaN,0.0024396157144783836,0.002458807413950471,NaN,NaN
1614195000,247.57,247.97,247.03,247.87,240.9480854101416,NaN,NaN,NaN,NaN,NaN,247.60999999999999,NaN,NaN,NaN,NaN,244.15079189698739,249.75696040515064,248.35541827810982,245.5523340240282,246.953876151069,230.7788536428955,20191,23333.15,-0.21268829474736708,1.0118079760550591,-1.0118079760550591,0.8996173573231347,13.019350827771007,13.019350827771007,7.190609906002869,NaN,NaN,-0.4050116557400939,0.6457468676538436,-0.5217765146064544,1072.248587568716,NaN,1069.4473955247859,NaN,NaN,1.0704401361216622,-0.2950823008146714,1.5695865636510717,1.4497384906370703,2.8230436040286713,2.8167033046473673,0,1,-1,2,-2,1.0951984016348484,NaN,NaN,NaN,NaN,0.002442438296686677,0.0024604516851777264,NaN,NaN
1614198600,248.05,248.64,247.655,248.5,241.0959751440147,NaN,NaN,NaN,NaN,NaN,248.21125,NaN,NaN,NaN,NaN,244.15079189698739,249.75696040515064,248.35541827810982,245.5523340240282,246.953876151069,230.7788536428955,27376,23746.7,-0.019085944236865642,1.0191127028773348,-1.0191127028773348,1.5363242624826245,13.500220203670317,13.500220203670317,7.190609906002869,NaN,NaN,-0.23498373715182505,0.646647880228859,-0.5258060096300535,1072.3829876634716,NaN,1069.5050094825829,NaN,NaN,0.9984727533557115,0.19158577318800704,1.9516943961900297,1.655606584094569,3.1111194976355594,2.891697653804019,0,1,-1,2,-2,1.0951307456258774,NaN,NaN,NaN,NaN,0.002444994992826246,0.0024640892897321845,NaN,NaN
1614263400,248.4,250.5,248.33,249.96,241.20978732479975,NaN,NaN,NaN,NaN,NaN,249.2975,NaN,NaN,250.7587978884067,245.32404223186612,245.32404223186612,250.7587978884067,249.40010897427155,246.68273114600126,248.0414200601364,230.7788536428955,36624,25001.1,0.5126725037910573,1.0597597520563826,-1.0597597520563826,1.999510324002296,15.436486494880128,15.436486494880128,8.254987929090433,NaN,NaN,0.428013584691797,0.6547106868040826,-0.515844364783338,1072.4909542786256,NaN,1069.5380451558274,NaN,NaN,1.1346427907553134,1.6831563463530845,3.08416202331108,2.231080069250318,3.764054830938828,3.1285355353768844,0,1,-1,2,-2,1.0950631020279604,NaN,NaN,NaN,NaN,0.0024472895783021354,0.0024694903776108844,NaN,NaN
1614267000,250.13,250.43,249.13,249.13,241.35243294700754,NaN,NaN,NaN,NaN,NaN,249.705,NaN,NaN,NaN,NaN,245.32404223186612,250.7587978884067,249.40010897427155,246.68273114600126,248.0414200601364,230.7788536428955,22643,25372.9,0.012271275467148304,1.0734298209376747,-1.0734298209376747,2.2281493639721095,14.946864301714896,14.946864301714896,8.254987929090433,NaN,NaN,0.2726034595017374,0.6578898302353549,-0.5156802801453799,1072.5162784127663,NaN,1069.6384319899205,NaN,NaN,1.1795601552393273,0.9547027040640134,1.9262125428120982,1.746054559338242,3.4280881085545487,3.262633149064517,0,1,-1,2,-2,-1.3586939152586908,NaN,NaN,NaN,NaN,0.0024499647468603177,0.002471835857852371,NaN,NaN
1614270600,249.01,249.01,247.74,247.93,241.4641234257136,NaN,NaN,NaN,NaN,NaN,248.4225,NaN,NaN,NaN,NaN,245.32404223186612,250.7587978884067,249.40010897427155,246.68273114600126,248.0414200601364,230.7788536428955,19526,25444.1,-0.6000157494530625,1.0482185335593999,-1.0482185335593999,1.125749479952698,12.33602375704325,12.33602375704325,8.254987929090433,NaN,NaN,-0.17210986144505847,0.6576264267092914,-0.520642441680757,1072.6308314799019,NaN,1069.7436911673074,NaN,NaN,1.199850766724025,-0.8537629537423252,0.3923800531412011,1.092472518753438,2.854716537463247,3.1941783995861073,0,1,-1,2,-2,-1.3585853275653024,NaN,1.8,0,NaN,0.002453414092229157,0.0024718602326258988,NaN,NaN
